;time;temperature;windvelocity;precipitation
1169;2008-09-28;   10.1;   1.1;   0.0
1170;2008-09-29;   10.8;   1.5;   0.0
1171;2008-09-30;    9.7;   3.5;  11.4
1172;2008-10-01;   12.4;   5.4;   3.0
1173;2008-10-02;   10.5;   4.2;   1.6
1174;2008-10-03;    8.3;   2.0;   2.2
1175;2008-10-04;    8.5;   2.4;   1.1
1176;2008-10-05;   10.4;   3.9;  10.4
1177;2008-10-06;   13.4;   3.0;   8.8
1178;2008-10-07;   14.5;   1.4;   0.0
1179;2008-10-08;   15.1;   1.3;   0.0
1180;2008-10-09;   13.6;   2.1;   0.0
1181;2008-10-10;   11.8;   0.9;   0.0
1182;2008-10-11;   10.0;   0.9;   0.0
1183;2008-10-12;   10.4;   1.1;   0.0
1184;2008-10-13;   11.2;   1.0;   0.0
1185;2008-10-14;   14.3;   1.3;   0.0
1186;2008-10-15;   13.3;   2.0;   0.7
1187;2008-10-16;   11.1;   2.6;   9.5
1188;2008-10-17;    7.2;   2.1;   0.0
1189;2008-10-18;    5.3;   0.9;   0.0
1190;2008-10-19;    6.4;   1.2;   0.0
1191;2008-10-20;    8.3;   1.4;   0.0
1192;2008-10-21;   12.7;   2.3;   6.0
1193;2008-10-22;    8.7;   1.3;   1.0
1194;2008-10-23;    6.5;   1.5;   0.0
1195;2008-10-24;    5.6;   1.3;   0.0
1196;2008-10-25;    8.4;   1.0;   0.0
1197;2008-10-26;    8.5;   2.0;   5.7
1198;2008-10-27;    9.7;   2.5;   6.4
1199;2008-10-28;    7.0;   0.7;   2.0
1200;2008-10-29;    6.0;   1.3;   4.6
1201;2008-10-30;    4.2;   1.6;   2.1
1202;2008-10-31;    6.0;   1.5;   1.3
1203;2008-11-01;    8.5;   1.4;   0.0
1204;2008-11-02;    9.3;   1.3;   0.0
1205;2008-11-03;    8.9;   1.0;   0.0
1206;2008-11-04;    9.8;   1.9;   0.0
1207;2008-11-05;   10.8;   1.8;   0.0
1208;2008-11-06;   11.0;   0.9;   0.0
1209;2008-11-07;   10.0;   1.6;   0.0
1210;2008-11-08;    7.6;   1.4;   0.0
1211;2008-11-09;    9.1;   3.2;   0.9
1212;2008-11-10;   14.6;   5.3;   0.0
1213;2008-11-11;   12.8;   4.9;   0.3
1214;2008-11-12;    8.6;   2.8;   0.0
1215;2008-11-13;    6.1;   0.8;   0.0
1216;2008-11-14;    3.7;   1.6;   0.0
1217;2008-11-15;    8.3;   2.2;   0.0
1218;2008-11-16;    9.4;   2.7;   2.4
1219;2008-11-17;    3.1;   1.0;   0.0
1220;2008-11-18;    4.1;   2.1;   0.1
1221;2008-11-19;    7.5;   3.3;   0.0
1222;2008-11-20;    8.9;   5.4;   3.7
1223;2008-11-21;    5.5;   5.9;   7.8
1224;2008-11-22;    1.5;   4.3;   0.0
1225;2008-11-23;    0.8;   3.9;   3.0
1226;2008-11-24;    1.7;   3.2;   4.2
1227;2008-11-25;   -0.6;   1.0;   0.0
1228;2008-11-26;    2.1;   1.5;   0.0
1229;2008-11-27;    2.3;   2.0;   0.0
1230;2008-11-28;   -0.5;   1.0;   0.0
1231;2008-11-29;    1.0;   1.3;   0.0
1232;2008-11-30;    1.5;   1.5;   0.1
1233;2008-12-01;    1.2;   1.8;   2.7
1234;2008-12-02;    2.8;   3.2;   2.1
1235;2008-12-03;    1.7;   3.2;  14.2
1236;2008-12-04;    2.6;   2.0;   5.0
1237;2008-12-05;    5.9;   2.8;   3.0
1238;2008-12-06;    4.9;   2.6;   1.3
1239;2008-12-07;    3.8;   1.6;   0.1
1240;2008-12-08;    0.0;   1.1;   0.0
1241;2008-12-09;    0.4;   1.9;   0.2
1242;2008-12-10;    1.7;   0.9;   0.0
1243;2008-12-11;    1.1;   0.9;   0.0
1244;2008-12-12;   -0.3;   0.9;   0.0
1245;2008-12-13;    0.2;   1.4;   0.0
1246;2008-12-14;    2.1;   2.2;   0.0
1247;2008-12-15;    2.0;   2.7;   0.0
1248;2008-12-16;    1.6;   2.1;   0.0
1249;2008-12-17;    0.4;   1.7;   0.7
1250;2008-12-18;    2.0;   1.7;   0.6
1251;2008-12-19;    3.7;   3.2;   3.3
1252;2008-12-20;    6.0;   4.6;   3.3
1253;2008-12-21;    7.9;   2.5;   0.5
1254;2008-12-22;    8.0;   3.4;   0.0
1255;2008-12-23;    3.9;   0.7;   0.0
1256;2008-12-24;    3.0;   1.3;   0.1
1257;2008-12-25;    3.7;   2.7;   0.0
1258;2008-12-26;   -0.3;   3.4;   0.0
1259;2008-12-27;   -1.5;   3.1;   0.0
1260;2008-12-28;   -1.2;   2.6;   0.0
1261;2008-12-29;   -3.5;   1.7;   0.0
1262;2008-12-30;   -4.1;   1.3;   0.0
1263;2008-12-31;   -4.6;   0.8;   0.0
1264;2009-01-01;   -4.5;   0.9;   0.0
1265;2009-01-02;   -1.5;   1.1;   0.0
1266;2009-01-03;   -3.1;   1.2;   0.0
1267;2009-01-04;   -1.9;   2.8;   1.6
1268;2009-01-05;   -1.6;   2.6;   2.0
1269;2009-01-06;   -7.9;   2.7;   0.0
1270;2009-01-07;  -10.7;   0.8;   0.0
1271;2009-01-08;   -7.6;   1.8;   0.0
1272;2009-01-09;  -10.4;   0.8;   0.0
1273;2009-01-10;  -10.3;   0.7;   0.0
1274;2009-01-11;  -10.4;   0.6;   0.0
1275;2009-01-12;  -10.3;   0.7;   0.0
1276;2009-01-13;   -4.2;   0.9;   0.0
1277;2009-01-14;   -5.1;   0.8;   0.3
1278;2009-01-15;   -1.7;   0.8;   0.0
1279;2009-01-16;   -2.5;   1.4;  -999
1280;2009-01-17;    0.0;   1.0;  -999
1281;2009-01-18;    3.2;   3.5;  -999
1282;2009-01-19;    5.0;   3.8;  -999
1283;2009-01-20;    3.3;   2.7;  -999
1284;2009-01-21;   -0.6;   0.8;   0.0
1285;2009-01-22;    1.5;   2.3;   0.0
1286;2009-01-23;    4.4;   5.5;  19.2
1287;2009-01-24;    3.3;   2.0;   0.0
1288;2009-01-25;    0.7;   1.0;   0.0
1289;2009-01-26;   -0.8;   1.0;   0.0
1290;2009-01-27;    1.4;   1.4;   0.0
1291;2009-01-28;    1.9;   1.6;   0.0
1292;2009-01-29;    0.0;   1.8;   0.0
1293;2009-01-30;   -1.1;   1.9;   0.0
1294;2009-01-31;    0.7;   2.8;   0.0
1295;2009-02-01;    0.0;   3.4;   0.0
1296;2009-02-02;    2.2;   2.5;   0.0
1297;2009-02-03;    0.5;   1.0;   0.0
1298;2009-02-04;    0.2;   0.7;   0.0
1299;2009-02-05;    1.0;   1.2;   1.2
1300;2009-02-06;    2.4;   0.9;   0.8
1301;2009-02-07;    2.1;   1.1;   7.4
1302;2009-02-08;    2.3;   2.4;   0.0
1303;2009-02-09;    1.0;   2.9;   7.8
1304;2009-02-10;    4.0;   5.9;  14.1
1305;2009-02-11;    3.0;   4.4;   1.2
1306;2009-02-12;    1.1;   2.5;   0.0
1307;2009-02-13;    1.2;   2.6;   3.1
1308;2009-02-14;   -0.7;   1.7;   0.0
1309;2009-02-15;   -2.2;   1.8;   2.8
1310;2009-02-16;    0.4;   3.4;   6.8
1311;2009-02-17;    1.7;   3.3;   0.9
1312;2009-02-18;   -3.1;   1.1;   0.0
1313;2009-02-19;   -1.4;   1.8;   0.5
1314;2009-02-20;    1.3;   2.8;   0.5
1315;2009-02-21;    3.5;   1.3;   5.9
1316;2009-02-22;    3.9;   3.2;   1.4
1317;2009-02-23;    5.4;   3.6;   1.5
1318;2009-02-24;    4.3;   2.1;   0.0
1319;2009-02-25;    3.2;   1.8;   0.0
1320;2009-02-26;    5.7;   3.7;   0.1
1321;2009-02-27;    7.6;   4.1;   0.0
1322;2009-02-28;    8.6;   1.9;   0.0
1323;2009-03-01;    8.1;   2.1;   0.7
1324;2009-03-02;    8.0;   1.9;   0.1
1325;2009-03-03;    4.3;   1.9;   0.0
1326;2009-03-04;    5.8;   2.9;   0.0
1327;2009-03-05;    6.0;   2.6;   5.9
1328;2009-03-06;    4.9;   2.1;   8.0
1329;2009-03-07;    5.2;   3.3;   0.1
1330;2009-03-08;    6.2;   4.1;   3.0
1331;2009-03-09;    5.1;   4.2;   1.7
1332;2009-03-10;    4.6;   4.1;   6.7
1333;2009-03-11;    5.6;   3.3;   0.2
1334;2009-03-12;    4.7;   3.5;   2.8
1335;2009-03-13;    8.0;   1.7;   0.0
1336;2009-03-14;    7.8;   2.0;   0.4
1337;2009-03-15;    9.1;   3.4;   0.1
1338;2009-03-16;    7.5;   1.2;   0.0
1339;2009-03-17;    7.0;   1.3;   0.0
1340;2009-03-18;    4.4;   1.2;   0.0
1341;2009-03-19;    4.4;   2.1;   0.0
1342;2009-03-20;    2.6;   2.2;   0.0
1343;2009-03-21;    2.8;   1.2;   0.0
1344;2009-03-22;    5.6;   3.1;   0.0
1345;2009-03-23;    7.5;   5.2;   5.7
1346;2009-03-24;    4.2;   3.4;   0.8
1347;2009-03-25;    2.4;   3.4;   8.5
1348;2009-03-26;    6.1;   4.1;   8.5
1349;2009-03-27;    7.6;   4.6;   1.8
1350;2009-03-28;    6.6;   3.3;   5.7
1351;2009-03-29;    6.5;   2.3;   0.0
1352;2009-03-30;    6.9;   2.1;   0.0
1353;2009-03-31;    7.9;   2.0;   0.0
1354;2009-04-01;   11.4;   3.8;   0.0
1355;2009-04-02;   14.7;   3.1;   0.0
1356;2009-04-03;   14.8;   2.3;   0.0
1357;2009-04-04;   14.4;   1.9;   0.0
1358;2009-04-05;   13.2;   1.8;   0.0
1359;2009-04-06;   13.5;   1.4;   0.0
1360;2009-04-07;   15.5;   2.3;   0.1
1361;2009-04-08;   14.4;   3.6;   0.0
1362;2009-04-09;   15.2;   1.8;   0.0
1363;2009-04-10;   16.0;   1.4;   0.0
1364;2009-04-11;   15.9;   1.3;   0.0
1365;2009-04-12;   16.5;   1.7;   0.0
1366;2009-04-13;   17.1;   2.1;   0.0
1367;2009-04-14;   16.1;   1.5;   0.0
1368;2009-04-15;   15.8;   1.4;   0.0
1369;2009-04-16;   14.4;   2.2;   8.1
1370;2009-04-17;    9.9;   3.2;   6.2
1371;2009-04-18;    9.8;   2.0;   2.8
1372;2009-04-19;   12.8;   2.1;   0.0
1373;2009-04-20;   14.1;   2.7;   0.0
1374;2009-04-21;   14.2;   2.3;   0.0
1375;2009-04-22;   11.9;   2.2;   0.0
1376;2009-04-23;    9.7;   2.5;   0.0
1377;2009-04-24;   11.6;   2.3;   0.0
1378;2009-04-25;   14.8;   2.3;   0.0
1379;2009-04-26;   14.8;   1.2;   0.0
1380;2009-04-27;   13.5;   2.1;  10.1
1381;2009-04-28;   10.4;   1.7;   0.5
1382;2009-04-29;    9.8;   1.1;   1.4
1383;2009-04-30;   10.5;   1.0;   0.3
1384;2009-05-01;   14.0;   1.3;   0.0
1385;2009-05-02;   14.5;   1.5;   0.0
1386;2009-05-03;   14.1;   1.9;   3.2
1387;2009-05-04;    9.8;   2.1;   0.0
1388;2009-05-05;    9.8;   2.8;   0.7
1389;2009-05-06;   13.5;   3.4;   0.0
1390;2009-05-07;   15.1;   2.1;   4.7
1391;2009-05-08;   15.8;   2.6;   1.2
1392;2009-05-09;   14.2;   1.5;   8.2
1393;2009-05-10;   16.1;   1.6;   5.9
1394;2009-05-11;   13.9;   2.0;   2.0
1395;2009-05-12;   12.0;   2.6;   9.2
1396;2009-05-13;   14.7;   2.1;   0.0
1397;2009-05-14;   14.4;   2.4;   0.3
1398;2009-05-15;   14.6;   2.1;  23.4
1399;2009-05-16;   12.8;   2.2;   0.0
1400;2009-05-17;   16.8;   2.7;   2.7
1401;2009-05-18;   15.5;   2.2;   0.0
1402;2009-05-19;   16.0;   1.3;   0.8
1403;2009-05-20;   18.0;   1.4;   0.0
1404;2009-05-21;   17.4;   2.0;  17.2
1405;2009-05-22;   17.2;   2.4;   0.0
1406;2009-05-23;   16.5;   1.4;   0.0
1407;2009-05-24;   20.9;   1.4;   0.0
1408;2009-05-25;   23.2;   1.5;   0.4
1409;2009-05-26;   19.4;   3.3;   0.5
1410;2009-05-27;   14.3;   3.3;   0.0
1411;2009-05-28;   15.2;   3.0;   0.0
1412;2009-05-29;   13.4;   2.6;   0.0
1413;2009-05-30;   15.3;   3.0;   0.5
1414;2009-05-31;   16.9;   2.6;   0.0
1415;2009-06-01;   18.1;   2.3;   0.0
1416;2009-06-02;   19.4;   2.4;   0.0
1417;2009-06-03;   15.4;   3.2;   0.0
1418;2009-06-04;   12.3;   2.9;   0.0
1419;2009-06-05;   11.9;   1.7;   4.2
1420;2009-06-06;    9.5;   1.9;  13.6
1421;2009-06-07;   13.0;   1.6;   5.4
1422;2009-06-08;   15.7;   2.3;   0.5
1423;2009-06-09;   15.8;   2.7;   0.9
1424;2009-06-10;   16.7;   3.0;   4.5
1425;2009-06-11;   15.2;   4.8;   0.8
1426;2009-06-12;   14.4;   2.7;   0.0
1427;2009-06-13;   15.7;   1.5;   0.0
1428;2009-06-14;   19.1;   1.7;  18.6
1429;2009-06-15;   16.6;   1.7;  22.9
1430;2009-06-16;   15.5;   2.1;   2.0
1431;2009-06-17;   16.3;   1.4;   0.0
1432;2009-06-18;   19.4;   1.9;   0.0
1433;2009-06-19;   17.7;   2.8;   0.0
1434;2009-06-20;   14.4;   1.9;   0.0
1435;2009-06-21;   13.3;   1.4;  12.5
1436;2009-06-22;   14.0;   2.7;   0.0
1437;2009-06-23;   17.2;   3.4;   0.0
1438;2009-06-24;   19.8;   3.3;   0.0
1439;2009-06-25;   21.0;   2.4;   0.0
1440;2009-06-26;   20.5;   1.7;   0.0
1441;2009-06-27;   20.9;   1.9;   0.0
1442;2009-06-28;   21.2;   1.7;   0.0
1443;2009-06-29;   22.3;   1.4;   0.0
1444;2009-06-30;   21.7;   1.2;   2.0
1445;2009-07-01;   23.2;   1.5;   0.0
1446;2009-07-02;   23.7;   1.6;   0.9
1447;2009-07-03;   23.1;   1.8;   0.0
1448;2009-07-04;   23.1;   1.8;   0.0
1449;2009-07-05;   22.5;   1.2;   8.8
1450;2009-07-06;   19.6;   1.4;  11.6
1451;2009-07-07;   17.2;   2.3;  13.8
1452;2009-07-08;   15.7;   3.5;   2.0
1453;2009-07-09;   16.0;   2.5;   0.2
1454;2009-07-10;   15.2;   3.1;   0.0
1455;2009-07-11;   16.7;   2.2;   0.7
1456;2009-07-12;   17.2;   2.1;   0.0
1457;2009-07-13;   21.0;   2.2;  10.3
1458;2009-07-14;   20.4;   2.0;   2.4
1459;2009-07-15;   21.4;   2.1;   0.0
1460;2009-07-16;   22.1;   1.3;   0.0
1461;2009-07-17;   18.3;   2.4;  12.0
1462;2009-07-18;   15.8;   3.1;   2.5
1463;2009-07-19;   16.8;   2.9;   3.2
1464;2009-07-20;   18.4;   2.9;   0.0
1465;2009-07-21;   22.0;   1.8;   2.2
1466;2009-07-22;   23.2;   2.5;   0.5
1467;2009-07-23;   20.2;   2.6;   8.3
1468;2009-07-24;   19.4;   3.7;   0.5
1469;2009-07-25;   18.0;  -999;   0.3
1470;2009-07-26;   19.2;-999;   0.0
1471;2009-07-27;   21.1;   2.4;   1.9
1472;2009-07-28;   18.3;   1.8;   0.0
1473;2009-07-29;   20.2;   1.7;   1.2
1474;2009-07-30;   19.5;   3.1;   0.0
1475;2009-07-31;   17.1;   1.4;   0.0
1476;2009-08-01;   19.8;   1.4;   0.2
1477;2009-08-02;   19.9;   2.4;   0.2
1478;2009-08-03;   18.7;   1.6;   0.0
1479;2009-08-04;   19.0;   1.2;   0.0
1480;2009-08-05;   19.7;   1.4;   0.0
1481;2009-08-06;   21.8;   1.7;   0.0
1482;2009-08-07;   22.8;   1.4;   0.0
1483;2009-08-08;   22.1;   2.0;   0.0
1484;2009-08-09;   21.8;   1.5;   0.0
1485;2009-08-10;   19.8;   1.2;  29.5
1486;2009-08-11;   19.7;   1.9;   0.1
1487;2009-08-12;   20.5;   2.0;   8.5
1488;2009-08-13;   18.7;   1.2;   1.1
1489;2009-08-14;   18.4;   1.1;   0.0
1490;2009-08-15;   19.8;   1.3;   0.0
1491;2009-08-16;   21.7;   1.6;   7.9
1492;2009-08-17;   22.4;   1.5;   1.7
1493;2009-08-18;   19.5;   1.3;   0.0
1494;2009-08-19;   22.1;   1.3;   0.0
1495;2009-08-20;   26.1;   1.8;   1.5
1496;2009-08-21;   18.5;   1.6;   4.9
1497;2009-08-22;   16.5;   0.9;   0.0
1498;2009-08-23;   17.9;   2.0;   0.0
1499;2009-08-24;   20.1;   1.7;   0.0
1500;2009-08-25;   21.0;   1.6;   0.0
1501;2009-08-26;   20.2;   1.4;   0.0
1502;2009-08-27;   21.7;   1.8;   0.0
1503;2009-08-28;   20.3;   3.2;   0.0
1504;2009-08-29;   15.8;   2.3;   0.0
1505;2009-08-30;   15.3;   1.7;   0.0
1506;2009-08-31;   17.9;   1.3;   0.0
1507;2009-09-01;   20.7;   2.0;   1.6
1508;2009-09-02;   19.0;   2.0;   1.5
1509;2009-09-03;   17.5;   4.5;   6.0
1510;2009-09-04;   14.1;   2.5;  27.2
1511;2009-09-05;   13.5;   3.4;   4.2
1512;2009-09-06;   14.0;   1.7;   0.0
1513;2009-09-07;   15.4;   0.8;   0.0
1514;2009-09-08;   17.1;   1.1;   0.0
1515;2009-09-09;   16.1;   0.8;   0.0
1516;2009-09-10;   17.6;   2.9;   0.0
1517;2009-09-11;   16.4;   3.0;   0.0
1518;2009-09-12;   15.4;   2.3;   0.0
1519;2009-09-13;   12.9;   1.7;   0.8
1520;2009-09-14;   12.2;   1.8;   6.0
1521;2009-09-15;   13.4;   1.3;   0.0
1522;2009-09-16;   16.9;   2.8;   0.0
1523;2009-09-17;   17.0;   3.1;   0.0
1524;2009-09-18;   18.2;   1.8;   0.0
1525;2009-09-19;   18.6;   1.3;   0.0
1526;2009-09-20;   18.4;   0.9;   0.0
1527;2009-09-21;   17.4;   1.9;   0.0
1528;2009-09-22;   16.0;   1.0;   0.0
1529;2009-09-23;   16.3;   1.0;   0.0
1530;2009-09-24;   16.1;   1.0;   0.0
1531;2009-09-25;   13.1;   1.6;   0.0
1532;2009-09-26;   12.7;   1.0;   0.0
1533;2009-09-27;   13.5;   0.9;   0.0
1534;2009-09-28;   13.6;   0.9;   0.0
1535;2009-09-29;   15.1;   2.1;   0.0
1536;2009-09-30;   16.2;   1.7;   0.0
1537;2009-10-01;   14.6;   2.4;   0.0
1538;2009-10-02;   11.7;   2.0;   0.0
1539;2009-10-03;   12.2;   3.0;   0.0
1540;2009-10-04;   13.6;   4.2;   1.2
1541;2009-10-05;   12.7;   1.2;  10.5
1542;2009-10-06;   16.1;   1.9;   2.6
1543;2009-10-07;   19.4;   2.3;   0.2
1544;2009-10-08;   17.3;   3.1;   1.6
1545;2009-10-09;   11.9;   1.9;   5.2
1546;2009-10-10;   12.9;   1.7;  12.2
1547;2009-10-11;   12.0;   3.0;   4.6
1548;2009-10-12;    9.5;   3.0;   0.2
1549;2009-10-13;    7.8;  -999;   0.0
1550;2009-10-14;    3.5;   2.2;   0.0
1551;2009-10-15;    3.4;   1.7;   0.0
1552;2009-10-16;    7.8;   3.7;   2.3
1553;2009-10-17;    7.6;   2.4;   0.6
1554;2009-10-18;    2.7;  -999;   0.0
1555;2009-10-19;    4.2;-999;   0.0
1556;2009-10-20;    5.7;  -999;   0.0
1557;2009-10-21;    5.9;   1.7;   0.0
1558;2009-10-22;    7.0;   1.3;   0.1
1559;2009-10-23;    6.1;   0.8;   0.0
1560;2009-10-24;   10.5;   1.8;   2.8
1561;2009-10-25;   11.8;   1.6;   0.0
1562;2009-10-26;   10.4;   2.4;   0.0
1563;2009-10-27;   11.2;   1.2;   0.0
1564;2009-10-28;    7.5;   0.7;   0.0
1565;2009-10-29;    7.0;   0.7;   0.0
1566;2009-10-30;    8.0;   1.2;   0.0
1567;2009-10-31;    4.8;   1.6;   0.0
1568;2009-11-01;    6.7;   2.2;  11.0
1569;2009-11-02;    9.4;   2.0;   3.0
1570;2009-11-03;    7.2;   2.3;   6.4
1571;2009-11-04;    8.8;   3.7;   5.3
1572;2009-11-05;    8.7;   3.9;   0.6
1573;2009-11-06;    8.4;   2.4;   0.3
1574;2009-11-07;    6.0;   2.2;   2.8
1575;2009-11-08;    6.5;   1.2;   0.3
1576;2009-11-09;    5.8;   2.5;   7.4
1577;2009-11-10;    5.5;   1.7;   0.2
1578;2009-11-11;    5.7;   1.9;   0.0
1579;2009-11-12;    4.4;   1.6;   0.9
1580;2009-11-13;    9.2;   1.5;   0.0
1581;2009-11-14;    8.4;   1.7;   2.3
1582;2009-11-15;   10.1;   1.9;   0.2
1583;2009-11-16;   10.1;   1.6;   9.2
1584;2009-11-17;   10.5;   2.0;  12.3
1585;2009-11-18;    9.7;   5.2;   0.0
1586;2009-11-19;    8.0;   2.6;   0.0
1587;2009-11-20;    5.3;   0.9;   0.0
1588;2009-11-21;    8.8;   1.1;   0.1
1589;2009-11-22;   10.5;   3.3;   0.6
1590;2009-11-23;   10.6;   7.9;   8.3
1591;2009-11-24;   11.4;   4.6;   3.9
1592;2009-11-25;   12.2;   4.4;   1.2
1593;2009-11-26;    9.6;   5.3;   0.3
1594;2009-11-27;    9.3;   6.1;   0.6
1595;2009-11-28;    9.1;   5.3;   1.0
1596;2009-11-29;    9.8;   2.9;   0.3
1597;2009-11-30;    6.7;   1.8;   2.1
1598;2009-12-01;    6.2;   1.4;   0.0
1599;2009-12-02;    5.9;   2.8;   0.2
1600;2009-12-03;    6.9;   2.9;   2.0
1601;2009-12-04;    4.3;   2.8;   0.0
1602;2009-12-05;    2.8;   2.3;   3.1
1603;2009-12-06;    8.7;   2.2;   2.9
1604;2009-12-07;    5.1;   1.4;   2.6
1605;2009-12-08;    6.7;   3.3;   1.0
1606;2009-12-09;    5.3;   1.8;   2.9
1607;2009-12-10;    7.8;   3.6;   7.7
1608;2009-12-11;    5.7;   4.0;   1.8
1609;2009-12-12;    2.0;   2.4;   1.4
1610;2009-12-13;    0.3;   3.1;   0.0
1611;2009-12-14;   -1.4;   2.8;   0.0
1612;2009-12-15;   -0.6;   3.1;   0.0
1613;2009-12-16;   -1.3;   1.3;   0.0
1614;2009-12-17;   -2.6;   1.2;   0.0
1615;2009-12-18;   -6.8;   2.2;   0.5
1616;2009-12-19;  -13.2;   2.3;   0.0
1617;2009-12-20;   -9.7;   2.6;   2.6
1618;2009-12-21;   -2.9;   2.4;   6.2
1619;2009-12-22;    3.4;   2.4;   8.4
1620;2009-12-23;    1.4;   1.6;   1.2
1621;2009-12-24;    1.7;   1.3;   9.6
1622;2009-12-25;    4.4;   4.8;   0.2
1623;2009-12-26;    1.6;   2.4;   0.0
1624;2009-12-27;   -0.3;   2.5;   0.8
1625;2009-12-28;    2.6;   2.9;   0.0
1626;2009-12-29;    0.1;   1.4;  13.1
1627;2009-12-30;    5.9;   2.1;   1.9
1628;2009-12-31;    6.7;   2.4;   3.8
1629;2010-01-01;    0.4;   3.4;   0.1
1630;2010-01-02;   -0.9;   2.8;   0.0
1631;2010-01-03;   -0.9;   3.3;   1.4
1632;2010-01-04;   -4.7;   1.5;   0.0
1633;2010-01-05;   -8.7;   0.9;   0.0
1634;2010-01-06;   -7.7;   0.9;   0.0
1635;2010-01-07;   -5.3;   1.5;   0.0
1636;2010-01-08;   -4.1;   3.9;   4.1
1637;2010-01-09;   -2.7;   4.0;   4.4
1638;2010-01-10;   -2.6;   1.7;   1.3
1639;2010-01-11;   -2.5;   1.3;   0.5
1640;2010-01-12;   -2.9;   1.7;   0.0
1641;2010-01-13;   -4.3;   1.9;   1.2
1642;2010-01-14;   -0.5;   1.6;   0.0
1643;2010-01-15;   -0.2;   1.8;   0.0
1644;2010-01-16;   -1.0;   3.0;   5.7
1645;2010-01-17;    1.8;   2.1;   7.2
1646;2010-01-18;    3.0;   2.2;   0.0
1647;2010-01-19;    1.2;   1.5;   0.6
1648;2010-01-20;    1.8;   1.5;   0.0
1649;2010-01-21;    1.9;   1.5;   0.0
1650;2010-01-22;    0.2;   2.2;   0.0
1651;2010-01-23;   -2.2;   2.0;   0.0
1652;2010-01-24;   -1.1;   1.9;   6.3
1653;2010-01-25;   -1.9;   1.6;   0.4
1654;2010-01-26;   -4.4;   3.5;   0.0
1655;2010-01-27;   -7.8;   2.3;   1.0
1656;2010-01-28;    0.4;   5.0;   0.3
1657;2010-01-29;    0.9;   4.4;   7.6
1658;2010-01-30;   -1.1;   3.5;   3.4
1659;2010-01-31;   -2.5;   3.0;   0.1
1660;2010-02-01;   -1.2;   4.4;   1.5
1661;2010-02-02;    0.0;   4.9;  11.4
1662;2010-02-03;    1.8;   2.9;   1.2
1663;2010-02-04;    3.1;   1.1;   0.1
1664;2010-02-05;    1.7;   1.9;   4.7
1665;2010-02-06;    2.4;   1.3;   0.0
1666;2010-02-07;    1.5;   1.9;   0.0
1667;2010-02-08;   -3.4;   2.3;   0.0
1668;2010-02-09;   -4.7;   2.8;   0.0
1669;2010-02-10;   -4.9;   2.1;   0.7
1670;2010-02-11;   -3.6;   4.3;   0.6
1671;2010-02-12;   -1.4;   3.3;   0.0
1672;2010-02-13;   -3.2;   2.2;   0.6
1673;2010-02-14;   -3.2;   1.2;   0.9
1674;2010-02-15;   -2.8;   1.9;   0.0
1675;2010-02-16;   -1.9;   2.3;   0.0
1676;2010-02-17;   -1.5;   1.6;   0.2
1677;2010-02-18;    2.4;   1.6;   0.8
1678;2010-02-19;    1.4;   1.5;   1.3
1679;2010-02-20;    0.9;   2.8;   0.4
1680;2010-02-21;    1.6;   2.7;   2.5
1681;2010-02-22;    4.5;   2.5;   3.5
1682;2010-02-23;    9.0;   3.8;   3.7
1683;2010-02-24;    9.2;   3.5;   4.1
1684;2010-02-25;    9.7;   4.5;   2.2
1685;2010-02-26;    8.0;   4.8;   1.6
1686;2010-02-27;    7.5;   4.1;   4.6
1687;2010-02-28;    9.0;   6.9;   2.9
1688;2010-03-01;    5.5;   4.5;   0.8
1689;2010-03-02;    3.0;   1.7;   0.0
1690;2010-03-03;    1.8;   2.3;   0.0
1691;2010-03-04;    1.6;   3.3;   0.0
1692;2010-03-05;    0.0;   3.1;   2.0
1693;2010-03-06;   -0.7;   4.2;   0.3
1694;2010-03-07;   -1.7;   3.6;   0.0
1695;2010-03-08;   -1.8;   3.0;   0.0
1696;2010-03-09;   -1.5;   4.5;   0.0
1697;2010-03-10;    1.2;   5.0;   0.0
1698;2010-03-11;    0.9;   3.5;   0.0
1699;2010-03-12;    1.1;   2.2;   0.3
1700;2010-03-13;    4.2;   3.4;   0.0
1701;2010-03-14;    5.6;   4.5;   0.3
1702;2010-03-15;    6.2;   4.5;   1.8
1703;2010-03-16;    6.5;   3.3;   0.0
1704;2010-03-17;    6.7;   2.3;   0.0
1705;2010-03-18;    9.8;   1.9;   0.0
1706;2010-03-19;   13.5;   3.6;   3.2
1707;2010-03-20;   12.6;   3.8;   4.3
1708;2010-03-21;   12.2;   4.2;   0.5
1709;2010-03-22;    9.3;   1.2;   0.0
1710;2010-03-23;    7.8;   1.4;   0.0
1711;2010-03-24;   10.7;   1.9;   0.0
1712;2010-03-25;   12.9;   1.8;   0.0
1713;2010-03-26;   11.4;   3.2;   1.9
1714;2010-03-27;    7.6;   3.8;   2.0
1715;2010-03-28;    9.3;   4.3;   0.9
1716;2010-03-29;   11.3;   4.0;   6.7
1717;2010-03-30;   12.0;   3.2;   1.1
1718;2010-03-31;    7.7;   4.7;   2.0
1719;2010-04-01;    6.0;   4.5;   0.0
1720;2010-04-02;    6.0;   2.4;   1.5
1721;2010-04-03;    8.8;   3.2;   7.2
1722;2010-04-04;    8.6;   4.4;   1.9
1723;2010-04-05;    7.7;   2.7;   0.0
1724;2010-04-06;    8.9;   2.3;   0.0
